Id;CodeEcole2;Ecole;CodeProvinceEducationnelle;ProvinceEduc;CodeAnnee;Annee;CodeOption;Option;PartTot;PartH;PartF;ReussTot;ReussH;ReussF
206;41015026;INSAINTITUTITUT BONYA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;5;1;0;0;0
207;41015036;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
208;41015046;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;8;5;3
209;41015055;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;103;77;26;0;0;0
210;41015066;INSAINTITUTITUT MAKER;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;34;25;9;15;10;5
211;41015071;INSAINTITUTITUT MOHELI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;25;20;5;12;8;4
212;41015086;INSAINTITUTITUT MPIMBA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;38;27;11;17;12;5
213;41015092;LYCEE MWINOTRE DAMEA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;10;2;10;8;2
214;41015101;INSAINTITUT MOKONOTRE DAMEA NKOY;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;9;3;0;0;0
215;41015116;INSAINTITUTITUT REVERENOTRE DAMEERENOTRE DAME IKOLI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;11;6;5;5;0;5
216;41015126;INSAINTITUTITUT REVERENOTRE DAMEERENOTRE DAME KASONGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
217;41015136;INSAINTITUTITUT TOYOKANA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;3;2;3;1;2
218;41016011;INSAINTITUTITUT BETEKE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;28;22;6;4;3;1
219;41016022;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
220;41016032;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;59;38;21;14;5;9
221;41016046;INSAINTITUTITUT ILUKU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;10;7;3;5;3;2
222;41016056;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;6;4;2
223;41016061;INSAINTITUTITUT MBULA NENE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;17;10;7;0;0;0
224;41016076;INSAINTITUTITUT MONGU MPEMBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;42;30;12;20;11;9
225;41016086;INSAINTITUTITUT MPENOTRE DAMEA /IKONGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;48;36;12;8;3;5
226;41016096;INSAINTITUTITUT MPENGE 1;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;36;27;9;20;12;8
227;41016102;INSAINTITUTITUT MBOWENGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;4;2;2;0;0;0
228;41017011;INSAINTITUTITUT BASEKE BOMPOLA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;28;23;5;20;15;5
229;41017021;INSAINTITUTITUT BOKENGIA BAINA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;49;36;13;33;21;12
230;41017032;INSAINTITUT BOKETA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;20;14;6;13;8;5
231;41017046;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
232;41017056;INSAINTITUTITUT BOBOTOLA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;5;2;3;1;2
233;41017066;INSAINTITUTITUT BOLINGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;38;29;9;24;16;8
234;41017071;INSAINTITUTITUT BOSOLO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;33;24;9;19;11;8
235;41017086;INSAINTITUT DIEU LE SAUVEUR;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;6;1;5;4;1
236;41017096;INSAINTITUTITUT MBOLO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;48;31;17;27;11;16
237;41017106;INSAINTITUTITUT MOBALI YOMA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;15;6;10;8;2
238;41017116;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
239;41017122;LYCEE SAINTE ANNE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
240;41017132;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
241;41017142;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
242;41017152;INSAINTITUTITUT ELAKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;7;1;5;4;1
243;41017161;INSAINTITUTITUT MEKOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;5;0;4;4;0
244;41017175;INSAINTITUTITUT MEKOKO KISOLOKELE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;3;2;1;0;0;0
245;41017180;AUTODIDACTES;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;4;2;2;0;0;0
246;41018012;COLLEGEEGE DE BIKORO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;14;10;4;10;6;4
247;41018029;INSAINTITUTITUT BOKANOTRE DAMEA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;17;4;16;12;4
248;41018031;INSAINTITUTITUT BOLAKA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;24;18;6;18;12;6
249;41018041;INSAINTITUTITUT BOMONKOMBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;10;10;0;9;9;0
250;41018051;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;22;16;6;12;9;3
251;41018066;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
252;41018076;INSAINTITUTITUT LOBIKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;19;13;6;10;6;4
253;41018081;ITA MABOMBEMBELO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;6;1;5;4;1
254;41018092;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
255;41018106;INSAINTITUTITUT MPENGE II;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;29;21;8;7;3;4
256;41018111;INSAINTITUTITUT PENZELE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;37;29;8;21;15;6
257;41018126;INSAINTITUTITUT TIMOTHEE EFOLOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;14;11;3;10;7;3
258;41018136;INSAINTITUTITUT BOLONGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;11;2;10;8;2
259;41018146;INSAINTITUTITUT IFEKA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;15;10;5;10;5;5
260;41019019;INSAINTITUTITUT BONGINOTRE DAMEJI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;22;14;8;11;4;7
261;41019026;INSAINTITUT BONGONGO MICHEL;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;3;3;0;0;0
262;41019036;INSAINTITUTITUT BOTWALI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;31;23;8;16;10;6
263;41019045;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
264;41019056;INSAINTITUTITUT IFOKU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;7;1;2;2;0
265;41019066;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;18;12;6
266;41019072;LYCEE BOMOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;4;2;2;0;0;0
267;41019086;INSAINTITUTITUT MANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;62;46;16;35;23;12
268;41019096;INSAINTITUTITUT NZALE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;29;21;8;14;8;6
269;41019106;INSAINTITUTITUT NZEWELO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;101;70;31;48;27;21
270;41020012;INSAINTITUTITUT ABBE EBAMBA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;0;0;0
271;41020021;INSAINTITUTITUT BOBOTO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;30;20;10;13;6;7
272;41020031;INSAINTITUT BOKPELA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;5;1;2;1;1
273;41020042;INSAINTITUT BOLONGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;11;9;2;9;7;2
274;41020056;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
275;41020061;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;89;67;22;54;39;15
276;41020071;COMPLEXE SCOLLEGEAIRE BOMUNGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;26;17;9;6;2;4
277;41020081;INSAINTITUTITUT ELENGOLA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;8;5;7;2;5
278;41020091;INSAINTITUTITUT KALAKI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;62;48;14;16;12;4
279;41020101;INSAINTITUTITUT MABONGA II;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;29;22;7;19;14;5
280;41020112;LYCEE SAINTE MARIE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;18;13;5;9;5;4
281;41020122;INSAINTITUTITUT SEMOPA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;10;2;5;3;2
282;41020131;INSAINTITUTITUT MANGBENZA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;3;3;0;3;3;0
283;41020141;INSAINTITUTITUT MUNSIYA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;4;3;0;0;0
284;41021011;COMPLEXE SCOLLEGEAIREALICE MAWENZA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;28;19;9;12;6;6
285;41021022;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
286;41021036;INSAINTITUTITUT BIKONOTRE DAMEO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;26;19;7;0;0;0
287;41021046;INSAINTITUTITUT BOKAKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;19;13;6;13;7;6
288;41021056;INSAINTITUTITUT BONSAMBI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;57;46;11;43;32;11
289;41021061;LYCEE BOSOBELE 2;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;15;6;14;8;6
290;41021071;LYCEE BOSOBELE/NEMOL;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;32;23;9;16;9;7
291;41021081;ITP BUBURU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;49;32;17;32;15;17
292;41021095;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
293;41021102;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
294;41021112;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;6;2;5;3;2
295;41021121;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;18;11;7
296;41021136;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;24;19;5;0;0;0
297;41021141;INSAINTITUTITUT NEMOL 2;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;11;7;4;7;3;4
298;41021156;INSAINTITUTITUT NGONOTRE DAMEO/MOVANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;3;2;2;1;1
299;41022011;INSAINTITUTITUT MAYOMBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;41;27;14;21;12;9
300;41022021;INSAINTITUTITUT MUNGEMBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;6;1;0;0;0
301;41022036;INSAINTITUTITUT MUNGETA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;46;30;16;17;7;10
302;41022041;INSAINTITUTITUT MOLUBA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;9;7;2;6;4;2
303;41022051;INSAINTITUTITUT REVERENOTRE DAME KITEWE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;124;85;39;80;45;35
304;41022061;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;2;0;2
305;41022071;INSAINTITUTITUT MILAMBWE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;16;12;4;7;5;2
306;41023012;INSAINTITUTITUT SAINTE MARIE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;7;1;3;2;1
307;41023021;INSAINTITUTITUT AZANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;3;3;0;0;0
308;41023031;INSAINTITUTITUT BOLEBO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;11;7;4;7;3;4
309;41023041;INSAINTITUTITU BOMBONGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;15;11;4;6;4;2
310;41023052;INSAINTITUTITUT LIMANYA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;4;3;1
311;41023061;INSAINTITUTITUT MABIBA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;9;3;2;1;1
312;41023071;INSAINTITUTITUT MARCEL MOKWELE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;11;2;4;4;0
313;41023086;INSAINTITUTITUT MOKOLO/BOLENA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;3;2;1
314;41023091;INSAINTITUTITUT NGEMBA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;9;8;1;8;7;1
315;41023102;INSAINTITUTITUT TAKOE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;5;2;5;3;2
316;41023115;INSAINTITUTITUT REVERENOTRE DAME ITOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;6;1;6;5;1
317;41023122;INSAINTITUTITUT NGUMA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;2;2;0;0;0;0
318;41024011;INSAINTITUTITUT BAENOTRE DAMEE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;11;2;7;6;1
319;41024026;INSAINTITUTITUT BAINYAMA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
320;41024031;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;36;25;11;12;6;6
321;41024041;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;40;33;7;0;0;0
322;41024051;INSAINTITUTITUT BOBOTO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;9;3;3;3;0
323;41024066;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;24;18;6;14;8;6
324;41024076;INSAINTITUTITUT BOKOMANGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;33;23;10;18;11;7
325;41024081;INSAINTITUTITUT BOLINGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;10;3;6;4;2
326;41024091;INSAINTITUTITUT EMOMO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;8;7;1;4;3;1
327;41024101;INSAINTITUTITUT ETOBOLO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;7;0;6;6;0
328;41024116;INSAINTITUTITUT ITUTA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;17;14;3;11;8;3
329;41024121;INSAINTITUTITUT KABAKA /LILANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;26;17;9;15;8;7
330;41024131;INSAINTITUTITUT LEBENGE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;18;13;5;0;0;0
331;41024146;INSAINTITUTITUT MBOMALA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;9;7;2;4;3;1
332;41024156;INSAINTITUTITUT MBOMBO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;17;14;3;9;7;2
333;41024166;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;31;20;11;4;1;3
334;41024171;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
335;41024181;INSAINTITUTITUT NEMOL 2;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
336;41024196;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
337;41024201;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;5;3;2
338;41024211;INSAINTITUTITUT SAINT MICHEL;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;0;0;0
339;41024220;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
340;41025016;INSAINTITUTITUT BOBOKE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;30;24;6;22;16;6
341;41025027;INSAINTITUTITUT BOKPANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;15;13;2;10;9;1
342;41025031;INSAINTITUTITUT BOMBOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;35;24;11;22;12;10
343;41025042;INSAINTITUTITUT ELOBO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;15;10;5;7;3;4
344;41025051;INSAINTITUTITUT ETOBOLA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;16;5;15;10;5
345;41025062;INSAINTITUTITUT ISIDORE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;20;13;7;13;6;7
346;41025071;INSAINTITUTITUT LA PAIX;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;6;0;4;4;0
347;41025086;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;52;36;16;33;19;14
348;41025091;INSAINTITUTITUT MAKUTA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
349;41025101;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
350;41025111;INSAINTITUTITUT MOBELE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
351;41025121;INSAINTITUTITUT MOBENA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;22;18;4;12;8;4
352;41025131;INSAINTITUTITUT MOTONGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;8;5;4;3;1
353;41025141;INSAINTITUTITUT MUNGONGU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;16;12;4;5;4;1
354;41025154;INSAINTITUTITUT MOUHAMED;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;30;21;9;7;3;4
355;41025161;INSAINTITUTITUT KINKELA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;3;3;0;2;2;0
356;41025176;INSAINTITUTITUT NKAKE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;4;3;1;3;2;1
357;41025181;INSAINTITUTITUT ITAMBALA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;4;3;1
358;41025192;COMPLEXE SCOLLEGEAIRE LOLANGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;14;11;3;7;5;2
359;41026011;INSAINTITUTITUT BOALA NGOMBE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;9;8;1;4;3;1
360;41026026;INSAINTITUTITUT BOFUNGA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;3;2;1;0;0;0
361;41026031;INSAINTITUTITUT BONGUMA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;22;20;2;14;13;1
362;41026041;INSAINTITUTITUT DE LA RUKI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;15;7;8
363;41026051;INSAINTITUTITUT ELAKU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;7;5;2;5;3;2
364;41026062;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;25;20;5;20;15;5
365;41026071;INSAINTITUTITUT IFETO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;10;2;10;8;2
366;41026081;INSAINTITUTITUT IKETE NKOLI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;28;24;4;22;19;3
367;41026094;INSAINTITUTITUT ITIMBIRI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;19;2;17;15;2
368;41026106;INSAINTITUTITUT NKASA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;10;7;3;7;4;3
369;41026113;INSAINTITUTITUT NSANGELA NGOY;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;73;52;21;51;31;20
370;41026126;INSAINTITUTITUT YELE INGENOTRE DAMEE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
371;41026132;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
372;41026144;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
373;41026151;INSAINTITUTITUT BOYENGO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;5;0;5;5;0
374;41027019;INSAINTITUTITUT BODJIA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;6;0;5;5;0
375;41027026;INSAINTITUTITUT BOKOTAMA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;11;1;0;0;0
376;41027031;INSAINTITUTITUT EUNGU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;3;3;0;3;3;0
377;41027046;INSAINTITUTITUT IMAMA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;21;20;1;10;9;1
378;41027052;INSAINTITUTITUT LOMAMA NOTRE DAMEUNGU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;24;19;5;12;8;4
379;41027061;INSAINTITUTITUT LOSAKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;5;0;4;4;0
380;41027074;INSAINTITUTITUT MANGALA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;22;18;4;6;4;2
381;41027082;INSAINTITUTITUT MAXIMILIEN;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;6;5;1;5;4;1
382;41027091;INSAINTITUTITUT MBALANKOLE 1;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;9;7;2;6;5;1
383;41027106;INSAINTITUTITUT PAPA INGELE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;11;1;3;3;0
384;41027114;INSAINTITUTITUT SOULEMAN;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;12;10;2;0;0;0
385;41027121;INSAINTITUTITUT TATA BOYEYE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;2;2;0;2;2;0
386;41027136;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
387;41027146;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
388;41027156;INSAINTITUTITUT EKOKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
389;41027166;INSAINTITUTITUT IYOMI/IFOKU;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;17;16;1;6;5;1
390;41027172;INSAINTITUTITUT BOTEKA/WAKA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;13;11;2;2;1;1
391;41027182;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;4;4;0;0;0;0
392;41027191;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;5;0;0;0;0
393;41027206;INSAINTITUTITUT IKANOTRE DAMEO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;0;0;0
394;41027216;INSAINTITUTITUT BWALA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;5;0;2;2;0
395;41028016;INSAINTITUTITUT BEFILI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;5;4;1;3;2;1
396;41028021;INSAINTITUTITUT BEYOKO/BOLONOTRE DAMEO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;20;16;4;14;10;4
397;41028036;INSAINTITUTITUT BEYOKO/LOKINOTRE DAMEA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;16;14;2;13;11;2
398;41028046;INSAINTITUTI TUT BOKANYA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;10;9;1;7;7;0
399;41028056;INSAINTITUTITUT BOLENA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;4;4;0;4;4;0
400;41028061;INSAINTITUTITUT BONOTRE DAMEOLE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;14;12;2;11;9;2
401;41028071;INSAINTITUTITUT BONGUMA 2;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;18;15;3;7;5;2
402;41028082;INSAINTITUTITUT BOTEKA MBILA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;84;59;25;58;33;25
403;41028092;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;4;4;0;0;0;0
404;41028106;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;16;12;4;0;0;0
405;41028111;;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0
406;41028126;INSAINTITUTITUT ITSWAKI;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;24;20;4;16;13;3
407;41028132;INSAINTITUTITUT LILEKO BOYERA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;17;13;4;11;7;4
408;41028141;INSAINTITUTITUT MAKAKO;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;14;10;4;10;6;4
409;41028156;INSAINTITUTITUT NKOLOBISE;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;41;34;7;21;18;3
410;41028161;INSAINTITUTITUT BATSANA;41;EQUATEUR 1;4;2022;201;PEDAGOGIE GENERALE;9;9;0;4;4;0
